ticker,date,open,high,low,close
PUNDIX,2022-06-17,0.330839,0.356607,0.328539,0.350579
PUNDIX,2022-06-18,0.34958,0.359575,0.30247,0.315485
PUNDIX,2022-06-19,0.315488,0.35757,0.30854,0.34958
PUNDIX,2022-06-20,0.3545,0.358569,0.3325,0.350614
PUNDIX,2022-06-21,0.349615,0.37766,0.34958,0.367632
PUNDIX,2022-06-22,0.366633,0.517482,0.356607,0.453546
PUNDIX,2022-06-23,0.453546,0.492507,0.404555,0.446553
PUNDIX,2022-06-24,0.448506,0.458651,0.440559,0.456639
PUNDIX,2022-06-25,0.455544,0.46953,0.434709,0.452683
PUNDIX,2022-06-26,0.452683,0.452706,0.436729,0.438728
PUNDIX,2022-06-27,0.437742,0.459586,0.419748,0.453596
PUNDIX,2022-06-28,0.451584,0.510581,0.429467,0.431464
PUNDIX,2022-06-29,0.431464,0.45543,0.409426,0.418447
PUNDIX,2022-06-30,0.416495,0.418464,0.374531,0.383539
PUNDIX,2022-07-01,0.383,0.408,0.3805,0.3955
PUNDIX,2022-07-02,0.393,0.3955,0.3825,0.393
PUNDIX,2022-07-03,0.393488,0.414502,0.3855,0.3955
PUNDIX,2022-07-04,0.3955,0.402,0.384,0.3985
PUNDIX,2022-07-05,0.402516,0.405513,0.383539,0.395564
PUNDIX,2022-07-06,0.394566,0.4025,0.3895,0.399
PUNDIX,2022-07-07,0.401,0.4085,0.3935,0.4085
PUNDIX,2022-07-08,0.412711,0.523686,0.402758,0.41575
PUNDIX,2022-07-09,0.413752,0.421747,0.407755,0.41575
PUNDIX,2022-07-10,0.412711,0.431741,0.400759,0.406756
PUNDIX,2022-07-11,0.405756,0.422746,0.388611,0.38865
PUNDIX,2022-07-12,0.386652,0.393606,0.372627,0.372627
PUNDIX,2022-07-13,0.371621,0.387612,0.352647,0.378659
PUNDIX,2022-07-14,0.379658,0.387728,0.370703,0.38377
PUNDIX,2022-07-15,0.38277,0.397761,0.382732,0.391843
PUNDIX,2022-07-16,0.391882,0.406919,0.384846,0.39992
PUNDIX,2022-07-17,0.400896,0.405923,0.39585,0.400908
PUNDIX,2022-07-18,0.400888,0.41895,0.395861,0.414905
PUNDIX,2022-07-19,0.413905,0.436,0.409975,0.434065
PUNDIX,2022-07-20,0.432,0.459995,0.416987,0.423021
PUNDIX,2022-07-21,0.422068,0.422068,0.398004,0.414091
PUNDIX,2022-07-22,0.413103,0.423051,0.405041,0.408061
PUNDIX,2022-07-23,0.409045,0.418042,0.40202,0.407049
PUNDIX,2022-07-24,0.409053,0.425047,0.409041,0.414083
PUNDIX,2022-07-25,0.416083,0.42208,0.388047,0.395032
PUNDIX,2022-07-26,0.393039,0.394032,0.374011,0.381053
PUNDIX,2022-07-27,0.382057,0.408102,0.381977,0.405097
PUNDIX,2022-07-28,0.406106,0.421093,0.402048,0.419084
PUNDIX,2022-07-29,0.419105,0.424034,0.407102,0.416166
PUNDIX,2022-07-30,0.418171,0.452158,0.416146,0.433143
PUNDIX,2022-07-31,0.429146,0.843185,0.423114,0.744179
PUNDIX,2022-08-01,0.742223,1.06028,0.729182,0.755219
PUNDIX,2022-08-02,0.75822,0.772239,0.625094,0.64911
PUNDIX,2022-08-03,0.647123,0.740111,0.605139,0.685171
PUNDIX,2022-08-04,0.685206,0.729044,0.639045,0.646026
PUNDIX,2022-08-05,0.644026,0.673094,0.637045,0.646129
PUNDIX,2022-08-06,0.649123,0.656026,0.618037,0.635146
PUNDIX,2022-08-07,0.634146,0.657164,0.628144,0.638121
PUNDIX,2022-08-08,0.637115,0.646136,0.618087,0.633095
PUNDIX,2022-08-09,0.633095,0.660139,0.605103,0.619124
PUNDIX,2022-08-10,0.617123,0.629983,0.599132,0.629583
PUNDIX,2022-08-11,0.629482,0.660104,0.625275,0.633097
PUNDIX,2022-08-12,0.633316,0.63952,0.62071,0.635692
PUNDIX,2022-08-13,0.634385,0.640007,0.631946,0.634948
PUNDIX,2022-08-14,0.634948,0.698202,0.619167,0.623793
PUNDIX,2022-08-15,0.623687,0.712871,0.62058,0.639453
PUNDIX,2022-08-16,0.63916,0.649717,0.617317,0.623856
PUNDIX,2022-08-17,0.623856,0.624081,0.583694,0.586341
PUNDIX,2022-08-18,0.586341,0.597924,0.585559,0.594318
PUNDIX,2022-08-19,0.594359,0.594359,0.510451,0.5176
PUNDIX,2022-08-20,0.517516,0.587353,0.50216,0.509195
PUNDIX,2022-08-21,0.50919,0.602894,0.50919,0.578388
PUNDIX,2022-08-22,0.578688,0.595106,0.546467,0.579701
PUNDIX,2022-08-23,0.579913,0.602058,0.555,0.572111
PUNDIX,2022-08-24,0.571894,0.581329,0.554617,0.570451
PUNDIX,2022-08-25,0.570346,0.611651,0.561534,0.572017
PUNDIX,2022-08-26,0.571906,0.579106,0.528489,0.531248
PUNDIX,2022-08-27,0.531153,0.542162,0.511331,0.516615
PUNDIX,2022-08-28,0.516505,0.527526,0.513259,0.5183
PUNDIX,2022-08-29,0.5182,0.518962,0.486324,0.518236
PUNDIX,2022-08-30,0.518341,0.538616,0.50256,0.512546
PUNDIX,2022-08-31,0.512441,0.5299,0.511531,0.5209
PUNDIX,2022-09-01,0.520895,0.52251,0.497075,0.509469
PUNDIX,2022-09-02,0.509669,0.523495,0.503425,0.508181
PUNDIX,2022-09-03,0.507981,0.510166,0.5015,0.5045
PUNDIX,2022-09-04,0.50405,0.5174,0.5039,0.5123
PUNDIX,2022-09-05,0.5117,0.5139,0.4942,0.506951
PUNDIX,2022-09-06,0.507251,0.518852,0.4601,0.4759
PUNDIX,2022-09-07,0.4762,0.49583,0.459986,0.494135
PUNDIX,2022-09-08,0.494335,0.551961,0.483944,0.504276
PUNDIX,2022-09-09,0.5041,0.536607,0.50229,0.53008
PUNDIX,2022-09-10,0.530085,0.604518,0.522014,0.537702
PUNDIX,2022-09-11,0.539208,0.574684,0.535571,0.54213
PUNDIX,2022-09-12,0.541935,0.590159,0.535934,0.564813
PUNDIX,2022-09-13,0.565102,1.10891,0.553811,0.824616
PUNDIX,2022-09-14,0.817282,0.863509,0.619124,0.63077
PUNDIX,2022-09-15,0.629464,0.643048,0.569943,0.579042
PUNDIX,2022-09-16,0.579248,0.594458,0.516843,0.529447
PUNDIX,2022-09-17,0.529847,0.5374,0.5237,0.533253
PUNDIX,2022-09-18,0.5333,0.538554,0.4825,0.4855
PUNDIX,2022-09-19,0.4861,0.581758,0.4529,0.528353
PUNDIX,2022-09-20,0.528453,0.614623,0.514851,0.515452
PUNDIX,2022-09-21,0.514,0.538554,0.483448,0.4838
PUNDIX,2022-09-22,0.483748,0.505151,0.4807,0.5014
PUNDIX,2022-09-23,0.50115,0.53,0.487451,0.5038
PUNDIX,2022-09-24,0.50397,0.511249,0.496165,0.49714
PUNDIX,2022-09-25,0.49705,0.50272,0.48669,0.48669
PUNDIX,2022-09-26,0.4863,0.496,0.465847,0.4872
PUNDIX,2022-09-27,0.4868,0.49865,0.4746,0.478552
PUNDIX,2022-09-28,0.478452,0.4848,0.462154,0.4815
PUNDIX,2022-09-29,0.4816,0.4852,0.463846,0.4802
PUNDIX,2022-09-30,0.479,0.483348,0.4703,0.4743
PUNDIX,2022-10-01,0.4744,0.5086,0.471553,0.4785
PUNDIX,2022-10-02,0.4784,0.4856,0.4675,0.4733
PUNDIX,2022-10-03,0.4733,0.481596,0.4653,0.475648
PUNDIX,2022-10-04,0.475047,0.486346,0.471147,0.484545
PUNDIX,2022-10-05,0.484645,0.543463,0.481248,0.505901
PUNDIX,2022-10-06,0.506001,0.510997,0.489554,0.492884
PUNDIX,2022-10-07,0.492884,0.533343,0.478305,0.495869
PUNDIX,2022-10-08,0.495964,0.554039,0.495759,0.49993
PUNDIX,2022-10-09,0.50003,0.505651,0.4896,0.49685
PUNDIX,2022-10-10,0.49695,0.506751,0.480152,0.485651
PUNDIX,2022-10-11,0.4857,0.50235,0.469453,0.478957
PUNDIX,2022-10-12,0.479052,0.480095,0.468072,0.474614
PUNDIX,2022-10-13,0.474519,0.47599,0.416654,0.459841
PUNDIX,2022-10-14,0.457632,0.493635,0.457027,0.463614
PUNDIX,2022-10-15,0.463514,0.470314,0.455805,0.459223
PUNDIX,2022-10-16,0.459223,0.488815,0.457614,0.468823
PUNDIX,2022-10-17,0.468019,0.478934,0.462109,0.47811
PUNDIX,2022-10-18,0.478314,0.51949,0.473928,0.494925
PUNDIX,2022-10-19,0.49554,0.503215,0.466805,0.4741
PUNDIX,2022-10-20,0.474195,0.484524,0.460563,0.465949
PUNDIX,2022-10-21,0.465967,0.467877,0.448491,0.464533
PUNDIX,2022-10-22,0.464337,0.470042,0.462809,0.468237
PUNDIX,2022-10-23,0.468342,0.469638,0.458291,0.467461
PUNDIX,2022-10-24,0.467761,0.473228,0.461546,0.470824
PUNDIX,2022-10-25,0.471019,0.491062,0.469505,0.480868
PUNDIX,2022-10-26,0.48505,0.528964,0.481811,0.517645
PUNDIX,2022-10-27,0.51725,0.51725,0.48842,0.490629
PUNDIX,2022-10-28,0.490634,0.496994,0.479514,0.494404
PUNDIX,2022-10-29,0.494299,0.505241,0.486285,0.492713
PUNDIX,2022-10-30,0.492818,0.4982,0.47761,0.481401
PUNDIX,2022-10-31,0.481396,0.551994,0.480115,0.50236
PUNDIX,2022-11-01,0.50257,0.547912,0.502155,0.512144
PUNDIX,2022-11-02,0.513244,0.514549,0.480176,0.486271
PUNDIX,2022-11-03,0.486476,0.50215,0.481686,0.4925
PUNDIX,2022-11-04,0.492495,0.515841,0.48978,0.515841
PUNDIX,2022-11-05,0.515741,0.530027,0.509525,0.515831
PUNDIX,2022-11-06,0.515921,0.536332,0.50553,0.505635
PUNDIX,2022-11-07,0.505635,0.505635,0.487058,0.491959
PUNDIX,2022-11-08,0.491948,0.496549,0.396655,0.420257
PUNDIX,2022-11-09,0.420157,0.43569,0.301967,0.308841
PUNDIX,2022-11-10,0.30989,0.398612,0.302678,0.378583
PUNDIX,2022-11-11,0.378659,0.46776,0.352725,0.368
PUNDIX,2022-11-12,0.368247,0.4363,0.366539,0.38261
PUNDIX,2022-11-13,0.381811,0.383409,0.3487,0.358298
PUNDIX,2022-11-14,0.358198,0.366123,0.323282,0.363254
PUNDIX,2022-11-15,0.363036,0.38168,0.357363,0.371928
PUNDIX,2022-11-16,0.371928,0.382867,0.357827,0.366159
PUNDIX,2022-11-17,0.366862,0.368886,0.352718,0.364009
PUNDIX,2022-11-18,0.364134,0.375861,0.36259,0.370673
PUNDIX,2022-11-19,0.370573,0.420945,0.369334,0.384796
PUNDIX,2022-11-20,0.385295,0.402644,0.361753,0.361849
PUNDIX,2022-11-21,0.361953,0.365281,0.34679,0.354774
PUNDIX,2022-11-22,0.354471,0.366922,0.345774,0.365158
PUNDIX,2022-11-23,0.365528,0.387373,0.365128,0.384077
PUNDIX,2022-11-24,0.384077,0.392867,0.366766,0.382882
PUNDIX,2022-11-25,0.383074,0.394588,0.373812,0.382282
PUNDIX,2022-11-26,0.382378,0.397541,0.381659,0.386468
PUNDIX,2022-11-27,0.387271,0.391257,0.38367,0.388859
PUNDIX,2022-11-28,0.388751,0.388759,0.363104,0.372155
PUNDIX,2022-11-29,0.372155,0.381759,0.37114,0.37956
PUNDIX,2022-11-30,0.379659,0.403256,0.379371,0.397124
PUNDIX,2022-12-01,0.396812,0.434035,0.391635,0.405924
PUNDIX,2022-12-02,0.40722,0.40722,0.381442,0.394724
PUNDIX,2022-12-03,0.394724,0.396524,0.387739,0.388578
PUNDIX,2022-12-04,0.388339,0.392679,0.386239,0.390678
PUNDIX,2022-12-05,0.390778,0.395879,0.386704,0.388312
PUNDIX,2022-12-06,0.388339,0.415704,0.3874,0.393296
PUNDIX,2022-12-07,0.393192,0.394296,0.370826,0.379104
PUNDIX,2022-12-08,0.3793,0.392312,0.373896,0.389327
PUNDIX,2022-12-09,0.390439,0.396736,0.384896,0.389512
PUNDIX,2022-12-10,0.389412,0.44,0.388104,0.391092
PUNDIX,2022-12-11,0.391292,0.4339,0.391292,0.40228
PUNDIX,2022-12-12,0.40208,0.40364,0.382034,0.391731
PUNDIX,2022-12-13,0.391835,0.40114,0.379903,0.397301
PUNDIX,2022-12-14,0.397309,0.411971,0.394804,0.399224
PUNDIX,2022-12-15,0.399228,0.4011,0.387177,0.388139
PUNDIX,2022-12-16,0.388278,0.391939,0.358136,0.358136
PUNDIX,2022-12-17,0.356271,0.356371,0.333737,0.347549
PUNDIX,2022-12-18,0.347745,0.368341,0.346314,0.351842
PUNDIX,2022-12-19,0.3517,0.361169,0.328803,0.3332
PUNDIX,2022-12-20,0.3334,0.353828,0.331603,0.352614
PUNDIX,2022-12-21,0.353014,0.3635,0.3497,0.353918
PUNDIX,2022-12-22,0.353814,0.358596,0.338176,0.347341
PUNDIX,2022-12-23,0.347241,0.362157,0.345348,0.353061
PUNDIX,2022-12-24,0.352961,0.361464,0.352675,0.358878
PUNDIX,2022-12-25,0.359275,0.360082,0.344655,0.348248
PUNDIX,2022-12-26,0.349458,0.350668,0.342462,0.346631
PUNDIX,2022-12-27,0.346734,0.350226,0.336675,0.340567
PUNDIX,2022-12-28,0.340364,0.34076,0.318019,0.318628
PUNDIX,2022-12-29,0.318531,0.321014,0.306147,0.312163
PUNDIX,2022-12-30,0.312359,0.314455,0.298451,0.304048
PUNDIX,2022-12-31,0.304045,0.330035,0.304045,0.311141
PUNDIX,2023-01-01,0.310841,0.321807,0.310841,0.31795
PUNDIX,2023-01-02,0.317854,0.3215,0.311972,0.321097
PUNDIX,2023-01-03,0.321094,0.321997,0.315068,0.316477
PUNDIX,2023-01-04,0.31658,0.328868,0.315071,0.323493
PUNDIX,2023-01-05,0.323393,0.331767,0.318398,0.323887
PUNDIX,2023-01-06,0.324003,0.325173,0.310435,0.3234
PUNDIX,2023-01-07,0.323596,0.323606,0.319211,0.321423
PUNDIX,2023-01-08,0.321404,0.327361,0.321249,0.327361
PUNDIX,2023-01-09,0.327361,0.347772,0.327038,0.3407
PUNDIX,2023-01-10,0.340997,0.357068,0.340076,0.348649
PUNDIX,2023-01-11,0.349256,0.390388,0.347645,0.361793
PUNDIX,2023-01-12,0.3617,0.376762,0.354796,0.371437
PUNDIX,2023-01-13,0.371437,0.394243,0.37133,0.383438
PUNDIX,2023-01-14,0.383831,0.414662,0.383077,0.40012
PUNDIX,2023-01-15,0.40042,0.436657,0.395736,0.407722
PUNDIX,2023-01-16,0.407622,0.425328,0.391731,0.404004
PUNDIX,2023-01-17,0.404016,0.416104,0.39694,0.411741
PUNDIX,2023-01-18,0.411545,0.431265,0.38057,0.39228
PUNDIX,2023-01-19,0.39208,0.405088,0.3862,0.401088
PUNDIX,2023-01-20,0.401288,0.425772,0.396296,0.422576
PUNDIX,2023-01-21,0.422876,0.429912,0.416029,0.425372
PUNDIX,2023-01-22,0.425264,0.428869,0.414866,0.41998
PUNDIX,2023-01-23,0.41998,0.434465,0.418738,0.434265
PUNDIX,2023-01-24,0.434461,0.474262,0.425817,0.425817
PUNDIX,2023-01-25,0.425613,0.434361,0.398076,0.424372
PUNDIX,2023-01-26,0.424176,0.440213,0.42393,0.437748
PUNDIX,2023-01-27,0.437539,0.513828,0.436231,0.454718
PUNDIX,2023-01-28,0.456155,0.469208,0.444398,0.445989
PUNDIX,2023-01-29,0.445694,0.509917,0.445694,0.483619
PUNDIX,2023-01-30,0.483924,0.492935,0.436122,0.439931
PUNDIX,2023-01-31,0.439826,0.453023,0.431674,0.451745
PUNDIX,2023-02-01,0.451832,0.458818,0.425904,0.457127
PUNDIX,2023-02-02,0.457723,0.484263,0.457723,0.463293
PUNDIX,2023-02-03,0.463293,0.522668,0.459774,0.484639
PUNDIX,2023-02-04,0.484639,0.570046,0.481143,0.507046
PUNDIX,2023-02-05,0.506941,0.512597,0.477429,0.486122
PUNDIX,2023-02-06,0.486222,0.510517,0.483211,0.496315
PUNDIX,2023-02-07,0.49642,0.507505,0.482195,0.50343
PUNDIX,2023-02-08,0.50363,0.50614,0.48912,0.494435
PUNDIX,2023-02-09,0.49443,0.49618,0.460587,0.461346
PUNDIX,2023-02-10,0.461046,0.480791,0.460697,0.467661
PUNDIX,2023-02-11,0.470852,0.473043,0.465547,0.472047
PUNDIX,2023-02-12,0.474047,0.483034,0.466065,0.470028
PUNDIX,2023-02-13,0.471042,0.471047,0.432212,0.442839
PUNDIX,2023-02-14,0.442743,0.455991,0.430255,0.454072
PUNDIX,2023-02-15,0.454609,0.488783,0.452058,0.488193
PUNDIX,2023-02-16,0.487978,0.511277,0.476662,0.478062
PUNDIX,2023-02-17,0.477962,0.504161,0.473752,0.50405
PUNDIX,2023-02-18,0.50433,0.508176,0.495589,0.500985
PUNDIX,2023-02-19,0.50307,0.52013,0.49303,0.517114
PUNDIX,2023-02-20,0.517109,0.562079,0.496144,0.539111
PUNDIX,2023-02-21,0.538038,0.579864,0.525679,0.5564
PUNDIX,2023-02-22,0.555694,0.589194,0.542054,0.571
PUNDIX,2023-02-23,0.571034,0.578429,0.549766,0.562873
PUNDIX,2023-02-24,0.563885,0.74815,0.562796,0.617994
PUNDIX,2023-02-25,0.618,0.647032,0.537054,0.552039
PUNDIX,2023-02-26,0.551133,0.559284,0.528648,0.545955
PUNDIX,2023-02-27,0.545727,0.551722,0.523321,0.528826
PUNDIX,2023-02-28,0.528926,0.531632,0.506005,0.511902
PUNDIX,2023-03-01,0.511907,0.543605,0.510477,0.529769
PUNDIX,2023-03-02,0.529769,0.53298,0.491166,0.503445
PUNDIX,2023-03-03,0.50294,0.512931,0.461585,0.470033
PUNDIX,2023-03-04,0.470738,0.488139,0.462723,0.470038
PUNDIX,2023-03-05,0.470133,0.473228,0.461418,0.470252
PUNDIX,2023-03-06,0.470356,0.473028,0.446527,0.458472
PUNDIX,2023-03-07,0.457854,0.460282,0.432335,0.438818
PUNDIX,2023-03-08,0.438282,0.447887,0.425466,0.425783
PUNDIX,2023-03-09,0.425157,0.431866,0.390531,0.390535
PUNDIX,2023-03-10,0.390539,0.395419,0.372974,0.394619
PUNDIX,2023-03-11,0.394507,0.410166,0.381482,0.392781
PUNDIX,2023-03-12,0.392479,0.416058,0.386118,0.412906
PUNDIX,2023-03-13,0.413806,0.451965,0.407607,0.450312
PUNDIX,2023-03-14,0.450189,0.481696,0.447091,0.475537
PUNDIX,2023-03-15,0.475178,0.478528,0.435272,0.44927
PUNDIX,2023-03-16,0.449375,0.462784,0.444493,0.457691
PUNDIX,2023-03-17,0.457732,0.48429,0.456283,0.484124
PUNDIX,2023-03-18,0.483446,0.488315,0.466657,0.472746
PUNDIX,2023-03-19,0.47291,0.486204,0.465572,0.484354
PUNDIX,2023-03-20,0.484559,0.556542,0.47941,0.484863
PUNDIX,2023-03-21,0.484361,0.484361,0.44446,0.464983
PUNDIX,2023-03-22,0.464983,0.466647,0.436676,0.444414
PUNDIX,2023-03-23,0.444414,0.480098,0.444332,0.46778
PUNDIX,2023-03-24,0.467766,0.487313,0.462406,0.468382
PUNDIX,2023-03-25,0.468219,0.47076,0.45546,0.459541
PUNDIX,2023-03-26,0.459445,0.471124,0.456228,0.458918
PUNDIX,2023-03-27,0.459705,0.463982,0.42679,0.441307
PUNDIX,2023-03-28,0.441007,0.456423,0.427005,0.452276
PUNDIX,2023-03-29,0.452576,0.46417,0.44867,0.463183
PUNDIX,2023-03-30,0.462988,0.497099,0.458223,0.472027
PUNDIX,2023-03-31,0.472232,0.480963,0.454332,0.480096
PUNDIX,2023-04-01,0.481001,0.496044,0.480996,0.489476
PUNDIX,2023-04-02,0.489181,0.495508,0.466617,0.46779
PUNDIX,2023-04-03,0.46789,0.481163,0.461371,0.47449
PUNDIX,2023-04-04,0.47459,0.499125,0.468559,0.485447
PUNDIX,2023-04-05,0.486143,0.509483,0.48596,0.509483
PUNDIX,2023-04-06,0.508922,0.533455,0.494073,0.501075
PUNDIX,2023-04-07,0.50128,0.53529,0.498079,0.522586
PUNDIX,2023-04-08,0.522687,0.57927,0.5013,0.502496
PUNDIX,2023-04-09,0.502696,0.504257,0.481198,0.491995
PUNDIX,2023-04-10,0.492444,0.505264,0.482236,0.499104
