ticker,date,open,high,low,close
FEI,2022-07-14,0.980417,0.98271,0.971028,0.98201
FEI,2022-07-15,0.98201,0.993603,0.944833,0.985504
FEI,2022-07-16,0.985106,1.0,0.967207,0.988203
FEI,2022-07-17,0.988202,0.99796,0.945926,0.989633
FEI,2022-07-18,0.993442,1.00111,0.983315,0.997071
FEI,2022-07-19,0.99906,0.99968,0.960923,0.992819
FEI,2022-07-20,0.9934,1.0018,0.946466,0.99054
FEI,2022-07-21,0.990709,0.994249,0.983206,0.988406
FEI,2022-07-22,0.985746,0.993389,0.977478,0.988648
FEI,2022-07-23,0.986917,0.990828,0.974473,0.982797
FEI,2022-07-24,0.984487,0.986918,0.974251,0.983097
FEI,2022-07-25,0.985387,0.988699,0.974278,0.977278
FEI,2022-07-26,0.978388,0.98671,0.974349,0.984938
FEI,2022-07-27,0.983648,0.990008,0.974171,0.981836
FEI,2022-07-28,0.979755,0.983615,0.97421,0.981996
FEI,2022-07-29,0.976724,0.990767,0.974599,0.984704
FEI,2022-07-30,0.974699,0.992067,0.974483,0.981424
FEI,2022-07-31,0.982463,0.993809,0.975854,0.978225
FEI,2022-08-01,0.983356,1.00109,0.974453,0.983685
FEI,2022-08-02,0.982995,0.993839,0.974492,0.992769
FEI,2022-08-03,0.986787,0.997019,0.974692,0.975563
FEI,2022-08-04,0.978025,0.986927,0.974239,0.983828
FEI,2022-08-05,0.976729,0.99973,0.974278,0.995689
FEI,2022-08-06,0.995099,0.99916,0.981229,0.994129
FEI,2022-08-07,0.995329,0.997429,0.977147,0.979886
FEI,2022-08-08,0.980576,0.988838,0.977176,0.984828
FEI,2022-08-09,0.983718,0.988908,0.975905,0.979006
FEI,2022-08-10,0.980806,0.991338,0.974683,0.988897
FEI,2022-08-11,0.988897,0.989114,0.977161,0.986934
FEI,2022-08-12,0.983574,0.988414,0.983574,0.983692
FEI,2022-08-13,0.983682,0.988483,0.983341,0.983703
FEI,2022-08-14,0.985975,0.986294,0.984015,0.984305
FEI,2022-08-15,0.984485,0.984667,0.982446,0.984336
FEI,2022-08-16,0.988757,0.988968,0.979807,0.984879
FEI,2022-08-17,0.984779,0.986438,0.982228,0.984889
FEI,2022-08-18,0.984679,0.99794,0.982569,0.992279
FEI,2022-08-19,0.993099,0.994599,0.9823,0.9859
FEI,2022-08-20,0.985141,0.989968,0.982157,0.98359
FEI,2022-08-21,0.98399,0.99493,0.982059,0.98919
FEI,2022-08-22,0.99034,1.00049,0.98871,0.99833
FEI,2022-08-23,0.99725,1.0025,0.9892,0.98991
FEI,2022-08-24,0.9904,0.9904,0.988649,0.99039
FEI,2022-08-25,0.989159,0.995469,0.988871,0.99534
FEI,2022-08-26,0.99529,0.99864,0.98408,0.992379
FEI,2022-08-27,0.988379,0.988738,0.98781,0.988
FEI,2022-08-28,0.98821,0.98864,0.98779,0.9879
FEI,2022-08-29,0.98801,0.99872,0.987711,0.99834
FEI,2022-08-30,0.99829,0.99882,0.99176,0.992249
FEI,2022-08-31,0.992369,0.99717,0.98814,0.99664
FEI,2022-09-01,0.9966,0.99739,0.982861,0.99264
FEI,2022-09-02,0.99268,0.99268,0.984769,0.985968
FEI,2022-09-03,0.985758,0.986428,0.9848,0.986
FEI,2022-09-04,0.9852,0.986499,0.9844,0.985299
FEI,2022-09-05,0.9855,0.9886,0.9847,0.987999
FEI,2022-09-06,0.988399,0.990369,0.983782,0.9872
FEI,2022-09-07,0.987269,0.990668,0.98391,0.988299
FEI,2022-09-08,0.987709,0.99032,0.980969,0.982438
FEI,2022-09-09,0.982047,0.982755,0.981135,0.981845
FEI,2022-09-10,0.982573,0.986524,0.981255,0.984257
FEI,2022-09-11,0.984805,0.997349,0.978354,0.982036
FEI,2022-09-12,0.982246,0.988707,0.976804,0.982706
FEI,2022-09-13,0.981596,0.984285,0.980157,0.98152
FEI,2022-09-14,0.98232,0.98705,0.97667,0.982518
FEI,2022-09-15,0.982224,0.986317,0.981115,0.981312
FEI,2022-09-16,0.981641,0.9969,0.981261,0.9961
FEI,2022-09-17,0.9963,0.9986,0.993101,0.9961
FEI,2022-09-18,1.00072,1.0012,0.986621,0.99658
FEI,2022-09-19,0.9923,0.9942,0.991901,0.994099
FEI,2022-09-20,0.994099,0.994099,0.988498,0.991799
FEI,2022-09-21,0.987999,0.9951,0.987999,0.9914
FEI,2022-09-22,0.9907,0.9955,0.97919,0.99228
FEI,2022-09-23,0.99229,0.99999,0.982408,0.9917
FEI,2022-09-24,0.991621,0.992081,0.98637,0.989099
FEI,2022-09-25,0.9868,0.989799,0.986769,0.98948
FEI,2022-09-26,0.98969,0.992649,0.98664,0.99255
FEI,2022-09-27,0.98703,0.99836,0.974992,0.984752
FEI,2022-09-28,0.992701,0.99953,0.9761,0.98756
FEI,2022-09-29,0.98726,0.987761,0.976478,0.987549
FEI,2022-09-30,0.981798,0.9852,0.9815,0.9851
FEI,2022-10-01,0.985,0.986199,0.98,0.981998
FEI,2022-10-02,0.9818,0.988299,0.9816,0.9881
FEI,2022-10-03,0.988,0.992199,0.9865,0.992199
FEI,2022-10-04,0.990899,0.994799,0.990799,0.992498
FEI,2022-10-05,0.988416,0.996489,0.988416,0.992099
FEI,2022-10-06,0.992629,0.992669,0.986089,0.986187
FEI,2022-10-07,0.986378,0.986987,0.986108,0.986828
FEI,2022-10-08,0.986928,0.986928,0.986649,0.986659
FEI,2022-10-09,0.986858,0.993299,0.9866,0.987499
FEI,2022-10-10,0.988899,0.9931,0.98249,0.982742
FEI,2022-10-11,0.98284,0.99306,0.982402,0.992371
FEI,2022-10-12,0.987462,0.98937,0.984862,0.9881
FEI,2022-10-13,0.9881,0.98827,0.984921,0.986818
FEI,2022-10-14,0.986569,0.98832,0.986469,0.98763
FEI,2022-10-15,0.987339,0.989459,0.98443,0.986849
FEI,2022-10-16,0.986739,0.98941,0.985739,0.989049
FEI,2022-10-17,0.988879,0.99324,0.98879,0.99233
FEI,2022-10-18,0.99083,0.993599,0.98973,0.99075
FEI,2022-10-19,0.99105,0.99242,0.9861,0.9868
FEI,2022-10-20,0.98659,0.99373,0.983911,0.985901
FEI,2022-10-21,0.986731,0.99864,0.983941,0.99827
FEI,2022-10-22,0.99817,0.99879,0.99629,0.99718
FEI,2022-10-23,0.99688,0.99781,0.9963,0.99716
FEI,2022-10-24,0.9971,0.99785,0.98612,0.986439
FEI,2022-10-25,0.985569,0.986569,0.981255,0.981314
FEI,2022-10-26,0.986376,0.986476,0.981127,0.981264
FEI,2022-10-27,0.981255,0.985669,0.981157,0.985179
FEI,2022-10-28,0.985159,0.986237,0.981,0.986237
FEI,2022-10-29,0.985917,0.993588,0.981196,0.986627
FEI,2022-10-30,1.00273,1.00273,0.981157,0.981176
FEI,2022-10-31,0.986807,0.99041,0.986299,0.987472
FEI,2022-11-01,0.987041,0.987812,0.986822,0.987091
FEI,2022-11-02,0.986891,0.9881,0.980774,0.9871
FEI,2022-11-03,0.985401,0.98698,0.980843,0.98698
FEI,2022-11-04,0.980872,0.99692,0.980843,0.99618
FEI,2022-11-05,0.99559,0.99569,0.98098,0.981029
FEI,2022-11-06,0.98733,0.99598,0.980892,0.986918
FEI,2022-11-07,0.98702,0.991789,0.981029,0.990799
FEI,2022-11-08,0.991789,1.00981,0.981964,0.99096
FEI,2022-11-09,0.99848,1.00862,0.98386,0.9959
FEI,2022-11-10,0.99727,1.07132,0.9716,0.97407
FEI,2022-11-11,0.97348,1.12403,0.97018,0.97498
FEI,2022-11-12,0.97419,0.98592,0.97155,0.97903
FEI,2022-11-13,0.98013,0.98162,0.97364,0.97553
FEI,2022-11-14,0.97383,0.97783,0.96595,0.97393
FEI,2022-11-15,0.97403,0.97462,0.97204,0.97293
FEI,2022-11-16,0.97413,0.98692,0.946115,0.979827
FEI,2022-11-17,0.980246,0.982053,0.955506,0.967445
FEI,2022-11-18,0.967274,0.969672,0.955,0.955
FEI,2022-11-19,0.95569,0.989381,0.928849,0.983266
FEI,2022-11-20,0.978272,1.06237,0.952669,0.992689
FEI,2022-11-21,0.993068,1.02114,0.882436,0.99894
FEI,2022-11-22,0.994305,1.02563,0.944931,0.959528
FEI,2022-11-23,0.959447,0.988891,0.950938,0.967934
FEI,2022-11-24,0.967944,0.992956,0.951852,0.975419
FEI,2022-11-25,0.988319,1.02156,0.962387,1.00139
FEI,2022-11-26,0.996032,1.02953,0.981052,0.981052
FEI,2022-11-27,0.994523,1.00789,0.958786,0.984299
FEI,2022-11-28,0.989326,0.997361,0.951514,0.980327
FEI,2022-11-29,0.969922,1.00993,0.956708,0.976219
FEI,2022-11-30,0.992182,1.01713,0.973469,0.985259
FEI,2022-12-01,0.99317,1.0036,0.971893,0.973429
FEI,2022-12-02,0.974178,0.974297,0.973178,0.973907
FEI,2022-12-03,0.973439,0.974507,0.973258,0.973997
FEI,2022-12-04,0.9742,0.975295,0.973397,0.975295
FEI,2022-12-05,0.973688,0.974497,0.973119,0.973219
FEI,2022-12-06,0.973519,0.974388,0.972578,0.97399
FEI,2022-12-07,0.97409,0.984861,0.97309,0.97888
FEI,2022-12-08,0.9744,0.994569,0.971819,0.989099
FEI,2022-12-09,0.989679,1.00243,0.98282,1.00243
FEI,2022-12-10,0.98859,0.99879,0.98859,0.99188
FEI,2022-12-11,0.9955,1.00503,0.9857,0.987399
FEI,2022-12-12,0.986499,0.987799,0.98519,0.98523
FEI,2022-12-13,0.985556,0.985556,0.985556,0.985556
FEI,2022-12-15,0.985899,0.986499,0.985199,0.985699
FEI,2022-12-16,0.986199,0.986499,0.985199,0.985397
FEI,2022-12-17,0.985997,0.986468,0.985299,0.986218
FEI,2022-12-18,0.985499,0.986528,0.985239,0.986528
FEI,2022-12-19,0.986328,0.986597,0.985101,0.98592
FEI,2022-12-20,0.98551,0.98641,0.98521,0.985879
FEI,2022-12-21,0.974888,0.979878,0.972049,0.978549
FEI,2022-12-22,0.977039,0.98019,0.971503,0.972254
FEI,2022-12-23,0.972554,0.972554,0.971535,0.972035
FEI,2022-12-25,0.973761,0.979931,0.972732,0.973844
FEI,2022-12-26,0.976683,0.978343,0.973503,0.975305
FEI,2022-12-27,0.975605,0.979026,0.973405,0.977948
FEI,2022-12-28,0.978109,0.979016,0.977682,0.978771
FEI,2022-12-29,0.977981,0.97882,0.973191,0.97726
FEI,2022-12-30,0.975161,0.97912,0.973072,0.974313
FEI,2022-12-31,0.983808,0.983808,0.973313,0.978801
FEI,2023-01-01,0.975502,0.982299,0.973445,0.975071
FEI,2023-01-02,0.973542,1.00181,0.973542,0.995891
FEI,2023-01-03,0.997881,0.99959,0.972092,0.97421
FEI,2023-01-04,0.97442,2.80098,0.972611,0.991483
FEI,2023-01-05,0.993172,0.995381,0.972501,0.973059
FEI,2023-01-06,0.973349,0.977031,0.971814,0.972398
FEI,2023-01-07,0.972618,0.973557,0.972298,0.972667
FEI,2023-01-08,0.973257,0.973683,0.971844,0.973135
FEI,2023-01-09,0.973105,0.973761,0.972405,0.97291
FEI,2023-01-10,0.97351,0.973612,0.97269,0.973112
FEI,2023-01-12,0.9732,0.9732,0.9732,0.9732
FEI,2023-01-13,0.973007,0.973907,0.973007,0.973188
FEI,2023-01-14,0.973088,0.973897,0.972578,0.972578
FEI,2023-01-15,0.978801,0.99919,0.978791,0.996489
FEI,2023-01-16,0.99879,0.99978,0.994798,0.99831
FEI,2023-01-17,0.99833,0.99833,0.99762,0.99764
FEI,2023-01-19,0.99762,0.999,0.99762,0.99816
FEI,2023-01-20,0.99856,0.99932,0.9982,0.99928
FEI,2023-01-21,0.99861,0.99964,0.99847,0.99912
FEI,2023-01-24,0.99762,0.99762,0.99762,0.99762
FEI,2023-01-25,0.99903,0.99936,0.966239,0.972156
FEI,2023-01-26,0.972165,0.986979,0.971294,0.983759
FEI,2023-01-27,0.984989,0.986139,0.980808,0.981294
FEI,2023-01-28,0.981734,0.986456,0.978705,0.978705
FEI,2023-01-29,0.980016,0.984977,0.971855,0.974149
FEI,2023-01-30,0.97562,0.98602,0.971719,0.976288
FEI,2023-01-31,0.974449,0.976778,0.96631,0.970287
FEI,2023-02-01,0.974819,0.97571,0.9555,0.962839
FEI,2023-02-02,0.955548,0.99646,0.951443,0.992799
FEI,2023-02-03,0.991508,0.996539,0.99084,0.992179
FEI,2023-02-04,0.993089,0.99797,0.990869,0.99678
FEI,2023-02-05,0.99498,0.99729,0.991128,0.992818
FEI,2023-02-06,0.993809,0.99653,0.990989,0.99653
FEI,2023-02-07,0.991979,0.99583,0.9889,0.99133
FEI,2023-02-08,0.98984,0.9938,0.988859,0.99326
FEI,2023-02-09,0.993479,0.994649,0.99289,0.994479
FEI,2023-02-10,0.993199,0.994699,0.993199,0.993869
FEI,2023-02-11,0.994349,0.99459,0.99316,0.993789
FEI,2023-02-12,0.994599,0.99745,0.993189,0.99597
FEI,2023-02-13,0.9972,0.998168,0.994239,0.997438
FEI,2023-02-14,0.997008,0.998108,0.994678,0.995908
FEI,2023-02-15,0.994928,0.998839,0.994818,0.99779
FEI,2023-02-16,0.99787,0.998779,0.99387,0.994109
FEI,2023-02-17,0.992489,0.99648,0.99085,0.99599
FEI,2023-02-18,0.99578,0.99727,0.992008,0.993389
FEI,2023-02-19,0.995159,0.995239,0.986537,0.987037
FEI,2023-02-20,0.987068,1.00097,0.973817,0.99999
FEI,2023-02-21,1.00004,1.00381,0.99388,0.99553
FEI,2023-02-22,0.99612,0.99781,0.99148,0.99238
FEI,2023-02-23,0.99291,0.9957,0.99148,0.99351
FEI,2023-02-24,0.99488,1.00253,0.99156,0.99438
FEI,2023-02-25,0.99358,0.99565,0.97125,0.98977
FEI,2023-02-26,0.99135,0.99709,0.99135,0.993479
FEI,2023-02-27,0.993909,0.995789,0.99309,0.99438
FEI,2023-02-28,0.99486,0.9957,0.993199,0.993659
FEI,2023-03-01,0.995289,0.995799,0.993229,0.993319
FEI,2023-03-02,0.995319,0.99563,0.993179,0.993839
FEI,2023-03-03,0.99346,0.995858,0.99311,0.99426
FEI,2023-03-04,0.9955,0.99565,0.989449,0.990769
FEI,2023-03-05,0.992079,0.99479,0.989589,0.993319
FEI,2023-03-06,0.990219,0.99464,0.987279,0.989541
FEI,2023-03-07,0.991211,0.99349,0.98659,0.98659
FEI,2023-03-08,0.988331,0.99388,0.986431,0.99145
FEI,2023-03-09,0.990042,0.99382,0.988733,0.991078
FEI,2023-03-10,0.99375,0.99383,0.983029,0.989087
FEI,2023-03-11,0.989414,1.00417,0.978747,0.987609
FEI,2023-03-12,0.992078,1.00849,0.97264,0.984044
FEI,2023-03-13,0.978034,0.982714,0.955567,0.975979
FEI,2023-03-14,0.97237,0.976513,0.968648,0.970251
FEI,2023-03-15,0.971119,0.971119,0.957302,0.963975
FEI,2023-03-16,0.959972,0.970849,0.959972,0.969993
FEI,2023-03-17,0.967742,0.998186,0.965941,0.998186
FEI,2023-03-18,0.996972,0.998723,0.994461,0.997361
FEI,2023-03-19,0.997875,0.998326,0.993814,0.993963
FEI,2023-03-20,0.99616,0.998666,0.991389,0.9952
FEI,2023-03-21,0.997518,0.99858,0.986037,0.988695
FEI,2023-03-22,0.990861,0.990861,0.980457,0.980457
FEI,2023-03-23,0.980577,0.990066,0.979682,0.980054
FEI,2023-03-24,0.981005,0.99589,0.93709,0.965221
FEI,2023-03-25,0.966872,0.979869,0.946247,0.972213
FEI,2023-03-26,0.977667,0.982953,0.976475,0.981418
FEI,2023-03-27,0.980613,1.00587,0.973571,0.986664
FEI,2023-03-28,0.980812,0.998069,0.9749,0.993777
FEI,2023-03-29,0.992988,0.994698,0.970581,0.990779
FEI,2023-03-30,0.990088,1.00515,0.980727,0.994628
FEI,2023-03-31,0.995879,1.00218,0.979876,0.986207
FEI,2023-04-01,0.986096,0.994478,0.977271,0.986055
FEI,2023-04-02,0.991416,0.991674,0.97619,0.981408
FEI,2023-04-03,0.980708,0.991896,0.975419,0.982854
FEI,2023-04-04,0.986294,0.993527,0.973548,0.986813
FEI,2023-04-05,0.981281,0.988615,0.976812,0.983754
FEI,2023-04-06,0.986565,0.987605,0.981594,0.987445
FEI,2023-04-07,0.985783,0.988672,0.972515,0.983168
FEI,2023-04-08,0.984628,0.989041,0.968477,0.985494
FEI,2023-04-09,0.985984,0.988742,0.976398,0.985601
FEI,2023-04-10,0.988012,0.992284,0.980578,0.987399
