,symbol,marketCapPredNN,marketCap,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins
141,DHR,108503130000.0,105849176064.0,0.18104531299744991,0.5548995880005062,-0.5357090219776818,-0.5042001525216686,0.19351912831604623,-0.16939819562233707,0.16939729731673023,-0.09464590021814309,-0.04892503372345628,-0.49068835386387505,-0.2784753959967701,-0.2784753959967701,-0.3170197765018923,-0.2272300699489073,-0.2272300699489073,0.548123477623949,0.5427523785758371,-0.18866827674901035,-0.25117247293105033,0.6846932809500271,0.6759976444173843,-0.5215090100350022,0.6187650913724752,0.7667092641107618,1.0213952128088755,-0.38908143346062785,0.35597098937793414,0.11489819252248236,-0.2828844746128775,-0.2917511570916055,-0.5402016844307315,-0.48529954487404564,0.09124416446883368,0.10009350662710094,-0.7255873977690325,-0.3811791357301113,-0.4877967284300986,-0.7316686851148689,-0.705130644698196,-0.054903961698525544,0.5784312656763136,-0.08174513263148958,-0.6785861131859443,-0.6785648061077059,2.0997771336966533,0.008325357733763111,0.7022145277791971,0.9338200211208282,0.8606114591203645,-0.04732755601312435,-0.4208160092624005,-0.10933478799488644,0.1268704768922921,0.9989852863951886,0.48315596644468056,0.5470143201670072,0.7220276767551351,0.3688515416739335,0.5804849094882023,0.5900154933047428,-0.6680266564254259,0.7620620344841517,-0.1224029225478989,-0.07872191607500974,0.6098748071098342,0.5454520230419716,0.16669639006212633,0.05257414306466857,0.44544369951496876,-0.03625938202097062,0.5747432117061003,0.29897015438499003,0.04235479285238559,0.10805597947657825,-0.12344666779655547,0.08868783974592127,0.027550760024056965,0.813792806738152,-0.5827003844670541,-0.14199990582780844,0.049606696048614785
142,DRI,21270823000.0,23067041792.0,0.2731614038659491,0.20163379571980833,-0.8870006353307858,0.9078123173328113,-0.8503365585413588,-0.16939819562233707,-0.8335735583958456,-0.11948804277660134,0.4534884197180393,-0.960096599095609,0.12596399737645927,0.12596399737645927,0.5501852998434907,0.5099886300212025,0.5099886300212025,-0.4059661580286558,-0.4117385108677598,0.49616978537273215,0.38254313175169163,-0.46788446795935007,-0.44726917006152267,-0.8802343540146443,-0.4159311149071982,-0.45320132171503097,-0.8362273555180747,-1.0442608431844256,-0.1661841245675927,-0.6539393665054957,-0.006535483982111262,-0.017208191247967766,0.9837572768120204,0.8547000634999866,0.09124416446883368,0.10009350662710094,0.7924089135070369,-0.36421655460881147,-1.2560282147288506,-0.29201774359049176,0.5359303934736751,-0.054903961698525544,-0.4185081002134539,-0.08442933236166981,0.37933815161264156,0.37921833666502197,0.14486691039472757,0.0005535144549400449,-0.16608907249483557,-0.19215509413947146,-0.1420080880776986,-0.05580105277751226,-0.8786376169539085,-0.23765358328123715,-0.4212662467825294,0.9989852863951886,-0.3420545471090549,-0.40993486186026584,-0.3982232059652996,-0.3695201285863499,-0.3976199087230324,-0.4017062555222568,-2.015912934410384,-0.33751492453212284,-0.09355596914054386,-0.09364443326526543,0.06787861847872027,0.1225309658379322,-0.3006243229440953,-0.44498958853636694,0.35423467947717324,0.11886480728208067,0.0011437871275193764,-0.45510664187171895,0.030405723911427006,-0.09745221928940348,-0.14524196689208643,0.13465995065294925,-0.017543703000762266,1.0552582975395255,-0.9535990688110065,-0.7035733461639901,-0.7901522735918848
143,DVA,11312059000.0,7853186560.0,-0.30256416406217107,-0.5048977888415874,-1.2382922486838897,-1.5632095049125285,-1.5462403497796289,-1.5689257911112502,0.24981170072628475,0.15815881458868822,-0.3317395988799766,-0.19282692303751806,-0.2612672135474832,-0.2612672135474832,-0.2926748900216053,-0.3227668833196393,-0.3227668833196393,-0.4048362485277739,-0.4067153411558008,-0.18866827674901035,-0.25117247293105033,-0.47111838705531184,-0.4450832339032807,-0.46195497371479644,-0.3989223841242321,-0.4522505647854785,-0.63311151205982,-0.35547528711685394,-0.3408369396639547,-2.6558348340023032,-0.33002877449091733,-0.3582039273284175,-0.15793218702939732,-0.1585024830365213,0.09124416446883368,0.10009350662710094,0.7874319759616277,-0.3420155321973751,1.7204564847929955,1.0635726594430046,0.5429222872373386,-0.054903961698525544,-0.30544381553776145,-0.08876200694932826,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.12051436676139128,-0.5271231622258825,-0.5223567852438964,-0.34409995163108753,-0.0025874930971561596,-0.4628998896351575,-0.023661320258951825,-0.09093344457223008,0.9989852863951886,-0.5982887443518323,-0.4067482079801177,-0.4454618023781192,-0.36350561573447615,-0.41080771789488596,-0.4084012878512358,0.6798596215595321,-1.0247505239172945,-0.15386622826798022,-0.15680621179293616,-0.4542101842273097,-0.3141077852030188,-0.17646531432251614,-0.1306334281284693,-0.45121720145268474,-0.1663045913217434,-0.3299361420421818,-0.8030453457644218,-0.3372748508280521,-0.42042421789103895,-0.32227636943800414,-0.4410220541886702,-0.11706537972159058,-0.267229621311073,0.4908209979793668,-0.49192564708166453,-0.8820388611406087
144,DE,27851235000.0,30846517248.0,-0.39755888277031093,0.9081653802812041,-1.5895838620369938,-1.2102063874489086,0.19351912831604623,-0.8691619933667937,0.2365565792851494,-0.03294830626298225,3.082831275494399,-0.836894182283905,0.10702060799693866,0.10702060799693866,0.4101033606191045,0.2870989459366835,0.2870989459366835,-0.36971985061878504,-0.37595581368433423,-0.03302326263043251,-0.25117247293105033,-0.3922916090912435,-0.3450282320272928,-0.5420285577287131,-0.36667691269466574,-0.3625292413283894,1.1594351064212813,4.173785600133451,-0.21530501117012996,1.3279472108684596,-0.014597805937716367,-0.018012688084630173,0.2678988166137907,0.1794476709245284,0.09124416446883368,0.10009350662710094,-0.028802205707885782,-0.3080903724492724,-0.6563329100330112,-0.6322238292938789,-0.10382785094206962,-0.054903961698525544,-0.3069481301289761,-0.08693230026607364,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.1252590452773025,0.335764264083397,0.06635529749145126,-0.1424436308870809,-0.08698352087045978,-0.5858358310876961,-0.321821321319102,-1.2801464953326225,0.9989852863951886,0.13241714132148721,-0.37366061488811286,-0.36838830296772934,-0.3364403079010442,-0.35907920926569686,-0.35885804861679127,-0.3984494008284341,1.311850513992289,-0.149620646572667,-0.15907449275391836,0.35607699856035496,-0.24679861920703852,-0.14025227014122216,-0.23942335200636164,-0.2220281601250605,-0.1688153028193806,-0.281249386598246,2.741007802100559,0.1309058455294586,-0.026939730782307374,-0.27783002744823876,0.27293476336512723,-0.1169295757506274,-0.906184458508553,0.7056293779864812,1.8622783047590343,1.7507193487373798
145,DAL,43221630000.0,44597522432.0,-0.35653843605543234,1.2614311725619018,1.572040658140942,0.5548091998691913,0.19351912831604623,0.8802475009943478,0.015196051218188839,-0.11948804277660134,0.224740858253569,4.017194834478753,-0.2570098600637603,-0.2570098600637603,-0.27375527969221763,-0.2906251205819879,-0.2906251205819879,-0.16984480680487873,-0.1769791969764996,-0.1264102711015792,-0.18780091246277614,-0.2886265358484688,-0.2148681853390608,2.9357184837755277,-0.16693117967137897,-0.20497902816268423,-0.8362273555180747,-1.0442608431844256,-0.17780979923990697,-0.2412470773204592,-0.20171792405287917,-0.21937781513962265,0.25279190051465705,0.06204313175544801,0.09124416446883368,0.10009350662710094,0.6878911346978651,-0.35361494343477784,1.1890086757781044,1.4927557214072773,0.45552372006995095,-0.054903961698525544,-0.4765295139966027,-0.03974138981547963,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.3149713487131856,-0.36334687654382464,-0.290414345770801,-0.37807229076290716,0.0039653444006371615,2.6803833934791292,1.700679913296651,2.5317664924643717,0.9989852863951886,0.1615012620622749,-0.17418203835323562,-0.19932385264816443,-0.13796138378920972,-0.1534570417698564,-0.15532906581583,-2.285490190007376,0.21227355497601438,-0.13231247317886818,-0.11942698373816567,-0.4630060647720713,-0.31700853855890954,0.17531854343862485,0.07159569417215281,-0.46583413635247983,-0.14494478694243224,-0.38249985204994463,-0.384872238027895,-0.125358772772844,-0.4308535665550054,-0.30798193929181483,-0.409576406623553,-0.31309086714184375,0.36429550847713404,0.9372021159783467,-0.4077186079889429,-0.5130972534135908
146,XRAY,20157776000.0,23721504768.0,-0.40351764239836696,0.20163379571980833,-0.5357090219776818,-1.5632095049125285,0.8894229195543163,-0.16939819562233707,0.20562796258916688,-0.04601238754530278,2.2992698756538887,-0.8833905460613759,-0.2828854346097306,-0.2828854346097306,-0.26781173107753353,-0.3261352542992008,-0.3261352542992008,-0.12610541533652767,-0.12958411334131,-0.1575392739252948,0.002313768942046455,-0.12423564847041182,-0.09724268396327972,-0.2614409518796627,-0.11652533227809284,-0.09861088590128883,2.7488658814441282,2.381155976329907,-0.24005340759803492,2.462566561640054,-0.35293727655305424,-0.38307814777471816,-0.38008768884062016,-0.33011830053367686,0.09124416446883368,0.10009350662710094,0.21507261151351545,-0.3457572777578276,0.7790548464508219,-0.32342138227080447,0.08844929747761525,-0.054903961698525544,0.7177608831146138,-0.09046489951277546,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.15968415753785722,0.12724343352698037,0.6976604463845856,0.4638319597730857,-0.16855504972230076,-0.17137337287114981,-0.3014046474469699,-0.37508562741415313,0.9989852863951886,0.0739606704676216,-0.12670983008261835,-0.05760806340970561,-0.07180174241859823,-0.06622910396173874,-0.06963265200489896,-0.9376039120224178,1.1744033941152545,-0.1564729962614908,-0.16587204212895174,0.09528248817361665,-0.2400476632606231,-0.23923459090342558,-0.39726885505618714,-0.37571111783634,-0.1795776002903087,-0.1787948669585547,1.333625310754367,-0.030855646260086085,-0.16189268028406317,-0.262688585035476,0.10517686403869068,-0.17049669763053646,-1.0510637529893772,1.9972601383441435,3.4222238458868977,3.470268212981152
147,DVN,18590614000.0,29450330112.0,-0.38595801257655926,-0.5048977888415874,0.5181658180816302,1.2608154347964313,1.2373748151734514,1.230129399866576,0.2365565792851494,0.5826631974284078,-1.214288696923331,3.2673789077948485,0.058720952578619715,0.058720952578619715,-0.22044123301334437,-0.2206716413861932,-0.2206716413861932,-0.21917427685654053,-0.22534936649695184,-0.0018942598067169403,-0.25117247293105033,-0.20485904815445885,-0.17244995583798517,0.625307906805506,-0.23456065246383365,-0.2148222283501103,1.0884431611349012,1.5679940709656113,-0.15960945985061578,-0.3733460804713366,-0.2710353674987534,-0.29569420608915375,0.36863317118117206,0.2662283085528226,0.09124416446883368,0.10009350662710094,1.593711884377356,-0.39015932507519735,1.3389324037830443,1.9010030242513418,1.2910550248277437,-0.054903961698525544,0.2879029886750298,-0.08988816913666024,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.15070369346988643,-0.35843481989599885,-0.2743892317708417,-0.37807229076290716,0.574288166622373,1.4637766699757906,0.14013144588022855,-1.1996402225517164,0.9989852863951886,0.45392773101774775,-0.22230944648706086,-0.13716780473655968,-0.2432153586970007,-0.22071486854630995,-0.2289744214345989,0.1407051103655484,0.07482643509898008,-0.15565449027894018,-0.16443522107006592,-0.32059166967581776,-0.052261634061488586,-0.14749487897748095,-0.3375345103502278,-0.4365330599915235,-0.1416576841358939,-0.3373103494342033,-1.0459019302452672,-0.18846192061265973,-0.3975995947540618,-0.09793541103639984,-0.3219758698391747,-0.16257479932435276,0.21570136029167367,0.5559671292873056,1.2477351016446905,-0.5097184589508299
148,DXCM,30367740000.0,25993912320.0,-0.26514200214684325,0.9081653802812041,-1.2382922486838897,0.9078123173328113,-0.1544327673030888,0.18048370324989121,0.2179994092675599,-0.09415972349143983,0.8702234850343544,-0.812923299288344,-0.2678692687047705,-0.2678692687047705,-0.2777381788967627,-0.24319066499741074,-0.24319066499741074,-0.21539800036675089,-0.21601218044413395,-0.1575392739252948,-0.25117247293105033,-0.1964149260705587,-0.23293674624199778,-0.3577752929548894,-0.22448078897455664,-0.22284642746193162,0.11033191496699545,0.14192733173403807,-0.2262135100984039,1.648692156208964,-0.2993377150444579,-0.3253373655941836,-0.38819108212866177,-0.3811931184727731,0.09124416446883368,0.10009350662710094,-0.20797559057969428,-0.31657166612804366,0.40130006314940864,-0.3077195629306482,-0.22968186876907562,-0.054903961698525544,0.21410131483003947,-0.08924666951053607,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.20757996590036815,0.09770092427204322,0.3063102939645263,0.16722730658373697,-0.0564789325186633,-0.29481942196457034,-0.018403516320030972,-0.24694717158663457,0.9989852863951886,-0.05269501638242045,-0.21197515773555262,-0.25153493289391243,-0.1800629737523261,-0.21772742606044107,-0.2115673373792535,0.41028236596254025,-0.20006780465508853,-0.059715900687412796,0.12356352589553857,-0.28787511707832864,-0.07008701322983152,-0.027819390111681046,-0.22273778085944568,-0.339398041579606,-0.12423141708692569,-0.2209217753118915,-0.6119215640089527,-0.03264688188494255,-0.06388502494248387,-0.29904361924317513,0.16781726217528625,-0.18709496074825477,-0.4306831843150795,2.27139505888795,-1.445789140837414,2.262301780274289
149,FANG,7495867400.0,3547169280.0,-0.3083214197414523,0.5548995880005062,1.572040658140942,1.6138185522600512,1.5853267107925864,1.5800112987388044,-3.153219810594534,-0.11948804277660134,1.729480108442679,6.404448413447407,0.5848806039644571,0.5848806039644571,0.4768142075347101,0.7222186774256039,0.7222186774256039,-0.49282051729381804,-0.4982256740848421,0.8074598136098879,0.6360293736247884,-0.5633749123762214,-0.4997316378593305,-0.9360788184900148,-0.49383813049057473,-0.5249874433602014,-0.8362273555180747,-1.0442608431844256,-0.2650679189978432,-0.02971468169739757,-0.3043374329542192,-0.2934543976200702,2.6444510853751866,2.189782432947355,-0.0894637905279857,-0.11916516536496019,3.5248022738039624,1.5166342125313985,-0.18810634285291242,1.5922005772282675,7.380994492978683,-0.054903961698525544,-0.04868740110924637,-0.09416230326055956,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.30898437266787177,-0.14168117739644598,-0.18034711540265935,-0.4407904553139589,-0.06122409070672053,-0.6937235971342186,-0.15654834632419207,-2.607974260987376,0.9989852863951886,0.2395873378869074,-0.4969870982310401,-0.43551683471226244,-0.46875959064226713,-0.48573600510803,-0.5034707469227374,1.2190141327535147,-0.4749620444091571,-0.13252888276418923,-0.13288350583788305,-0.29110674795239777,0.028401757862010917,-0.2171618782595893,-0.34621100734662413,-0.25211846154308476,-0.12111781328729455,-0.26781993573797924,-0.8308876645436377,-0.13021026427328397,-0.2843880528896702,-0.5754950484959998,-0.19716999187749207,-0.31271363388916834,-0.6201407232515416,-0.49792355225832313,-0.5198594343099451,-0.6588228495077159
150,DLR,162183730000.0,161332314112.0,0.8244186351571243,-0.15163199656088952,-1.5895838620369938,-0.8572032699852886,-0.5023846629222238,-1.5689257911112502,-0.8936634422623259,-0.11948804277660134,0.5674449547613388,-0.1746274874075441,0.48253306006498314,0.48253306006498314,0.5543473732426586,1.1404274962273562,1.1404274962273562,-0.2501278502885959,-0.2569953356822935,-0.18866827674901035,-0.25117247293105033,-0.21244977492136918,-0.21475750502725108,-0.500028972648114,-0.22868132572662525,-0.2295040931388173,-0.8362273555180747,-1.0442608431844256,0.6000532378774442,-0.5717622630155876,0.8648725107534387,0.9216659940825283,0.9065532464588684,0.4803020299300912,0.09124416446883368,0.10009350662710094,-0.5115747532941666,-0.3968944670840118,-1.5666349953781618,-0.6479256486340352,-0.558300840701793,-0.054903961698525544,0.2510322380443589,-0.09020928687864568,-1.173421656398186,-1.1733343406304333,0.21003058450479176,0.5101087875316315,0.10791768508870159,-0.2263138897709637,-0.20995276634133794,-0.046310736401397795,-0.4812637647069059,0.014262651458533657,-0.5822289829056502,0.9989852863951886,0.12267439617917629,-0.25387816716890166,-0.20678257839755698,-0.2011137687338843,-0.2060467950796564,-0.20621131151607033,-0.6680266564254259,1.311850513992289,-0.0572528938019942,-0.12621723960528594,0.5468209883485311,0.3977787788704051,-0.13507897811532307,-0.26645397726436565,0.8849814810184761,-0.1797792342713089,-0.1832813427295813,-0.8179544750890205,-0.17551336465366604,0.6996510543678303,0.36373412554587464,0.12399584768481277,0.5021101918897305,0.19341223806385457,-0.42634966932800106,-0.601922178532446,-0.8496472170416088
151,DFS,44293157000.0,44939051008.0,0.8129041237985619,0.5548995880005062,-1.2382922486838897,0.20180608240557132,0.8894229195543163,0.18048370324989121,0.17911771970689616,-0.08718071091395993,-1.7333352419645498,-0.1763355223527815,-0.22163308156541833,-0.22163308156541833,-0.30949969241165703,-0.31483657538917853,-0.31483657538917853,0.08533633363114382,0.10062479975205789,-0.0018942598067169403,0.06568532941032065,0.31184935851143397,0.15909291818803434,-0.677762498155916,0.11929598284807098,0.22152376709164076,0.03145197575990637,-0.5108713427301828,-0.09824611979823528,-0.4616128409353728,-0.32518472594712355,-0.35294914522419324,-0.3543910019241278,-0.37462200435134885,0.09124416446883368,0.10009350662710094,0.06078446184283305,-0.3437616801255863,0.7989242561864165,0.37792654825617805,-0.15277103736877673,-0.054903961698525544,-0.18270678804055882,-0.07238311925863598,0.9594901677925113,0.9592929633468404,-3.5042988397688672,-0.08896300300258721,-0.10195857154833646,0.13045575349128852,0.09971817112947995,-0.03433486097439622,-0.6850517672392263,-0.02279361161938619,-0.2415774784295649,0.9989852863951886,-0.15986521294784062,0.0940031783825914,0.1363188060745012,0.07856107887824605,0.11584340429864878,0.12184527260390013,-0.3984494008284341,1.1744033941152545,-0.15325693458432055,-0.15502659586213344,-0.17031988250390853,-0.07782288687496458,-0.38960494578956034,-0.1726810674186976,0.0944259177342628,0.004257660194367078,0.41845098281408954,0.12131842701531757,0.03022606129370629,-0.0059400084773602035,-0.4029853947506202,-0.2992921686057185,-0.0705298856715512,0.36429550847713404,-0.5048724729311699,-0.8247550122661239,-0.8317252615147654
152,DISH,28996854000.0,31513927680.0,0.0574442301328816,-1.564695165683681,0.8694574314347341,0.9078123173328113,-1.198288454160494,-0.8691619933667937,0.02429790127443512,-0.11948804277660134,0.057516847362156474,-0.011369524873244321,-0.010077129139736204,-0.010077129139736204,-0.2654934243081007,-0.17764760790123152,-0.17764760790123152,-0.09488423175952652,-0.09708125049922238,-0.06415226545414808,-0.25117247293105033,-0.009476436106768231,-0.0786207215012941,-0.702112499200102,-0.07237754854228366,-0.0681112866988797,-0.8362273555180747,-1.0442608431844256,-0.20267124249935053,-0.5680816796350918,-0.3316063392561073,-0.3512688830732196,-0.2714582696302176,-0.27755771006058655,0.09124416446883368,0.10009350662710094,0.32954446449498953,-0.37257311844657354,1.366733870369608,0.665793236159044,0.24227096027821307,-0.054903961698525544,0.04232363165923954,-0.08495932200502118,0.8571104002313578,0.8569268527559313,2.0346134595865895,-0.29326856054892286,-0.22972856905951514,-0.0529896304556142,-0.11369780546784886,-0.03998385881732149,-0.7518758681947555,-0.04443528592384631,-0.494411267698725,0.9989852863951886,-0.11112225900085905,-0.09257987357187351,-0.08744296640727589,-0.15600492234483102,-0.10724588187583042,-0.09909079425240651,0.41028236596254025,0.7620620344841517,-0.1485491882576873,-0.13892982389786446,-0.2798918190093791,-0.1936140499170499,-0.3471839511771874,-0.09759599725757559,-0.05185549574377951,-0.13283803963805751,0.22530770126384697,-0.2584143316944595,-0.10935556486664799,-0.1292918790482778,-0.3442323412430521,-0.3132948430357734,-0.29196580499202046,-0.07405722866997433,-0.5280210649225908,-0.8935462519055054,-0.976275760475948
153,DIS,36275184000.0,41680019456.0,-0.2867317109441478,0.5548995880005062,-0.18441740862457778,-1.2102063874489086,0.19351912831604623,-0.16939819562233707,0.22506880736949875,0.1713093103287856,-1.4355494759693355,-0.3981368854896027,-0.15235841357675997,-0.15235841357675997,-0.09193651344426537,-0.10925256717578469,-0.10925256717578469,-0.364337913259321,-0.3702825867155335,-0.18866827674901035,-0.06105779152622774,-0.3674533138125371,-0.3259912183960208,-0.382311484755647,-0.35179457007533865,-0.3544563461476171,0.21681983289656584,1.5693636095706758,0.06635377118436003,-0.4168437258857593,0.1313199860702773,0.13593818021422222,-0.3379333747648238,-0.22160472761948516,0.09124416446883368,0.10009350662710094,-0.8301051765782045,-0.38754010193563204,-1.087098964368125,-0.8468153602760153,-0.7820414760984948,-0.054903961698525544,-0.08503164163299208,-0.09038149715326668,0.37933815161264156,0.37921833666502197,0.14486691039472757,0.02291861184421567,-0.25053142720453586,-0.2596292583498265,-0.2796396158425066,-0.03162334200979208,0.2640034986215544,-0.11742489501671882,-1.437327508739645,0.9989852863951886,-0.08387180083781533,-0.3683296705465567,-0.3957369640488354,-0.3274185386232335,-0.36473112748220554,-0.36689208741156604,1.2190141327535147,-0.8873034040402601,-0.1387239730115584,-0.15116833017608983,0.1926535468278778,0.5001528323591952,-0.2920021695675967,-0.3512166786906989,-0.22249473849556725,-0.07891669190838699,-0.3121051486938589,-0.6539544297364587,-0.17360982473180564,-0.17258286956652164,-0.8200230319905835,-0.0584587677439279,0.024155660749978217,0.5426084862996867,0.16743560216675848,1.2409543776337293,0.6566011975042625
154,DG,17472352000.0,10595691520.0,-0.3637350056545338,0.5548995880005062,0.16687420472852618,0.9078123173328113,1.5853267107925864,1.230129399866576,0.2365565792851494,-0.0649106083678673,-0.6378442746732897,0.07198621353466343,-0.34153793597103854,-0.34153793597103854,-0.4110408181391501,-0.42986417677199973,-0.42986417677199973,0.3758122787394524,0.37373749179698146,-0.09528126827786365,0.002313768942046455,0.7169875563666455,0.6152341532338476,-0.37386469379709175,0.42899355542497336,0.5861213803416582,0.9425152736017862,-0.3131046959560465,-0.3128880796487943,-0.20343761899688054,-0.4603060552778324,-0.4986001335365891,-0.6333235142034475,-0.5795694865784284,0.09124416446883368,0.10009350662710094,0.6082585413194485,-0.3377748872288623,1.0630381887587634,-0.6845632270944,0.5918656484613899,-0.054903961698525544,-2.3309733263164527,-0.0812267511597052,0.39640144620616713,0.39627935509684015,-0.1809514601555934,-0.07062788886381349,-0.34198161174161584,0.2266064374910445,0.20903941628443817,-0.03456082088811323,-0.21371230706434777,0.0714293383005038,-0.4787157423762652,0.9989852863951886,0.4441849858754368,0.37612628311757074,0.5714111414557344,0.32816336223100756,0.4164716256243736,0.41240967568158826,0.1407051103655484,1.0369562742382203,-0.1554361064502123,-0.1359030181139172,-0.4384582281517324,-0.269247911832803,-0.16370452732529825,-0.10593878283103357,-0.4412515067531351,-0.14052003306083463,0.21776862338135347,4.089292802744404,-0.14790694749271735,-0.46163378579523096,-0.3157491356190274,-0.4313248962816257,-0.06487138688141997,-0.2523702064925269,-0.7407883297743189,-0.3809438990688897,-0.21070164936192004
155,DLTR,18112432000.0,19163783168.0,-0.23059846807115605,-0.15163199656088952,-0.5357090219776818,-0.8572032699852886,-0.5023846629222238,-0.8691619933667937,0.22330145784401403,-0.0773003133054822,0.6522888515086473,-0.3498672374795321,-0.34900089856023797,-0.34900089856023797,-0.40084723788430154,-0.4036150018220328,-0.4036150018220328,-0.10633199907109359,-0.11076200095002833,-0.18866827674901035,-0.25117247293105033,-0.07581669311698411,-0.1201811785858444,-0.3960373735822291,-0.09131676908185331,-0.10157985817185572,-0.04151196800665115,-0.30863833057264123,-0.28367741707806005,-0.05166426276806012,-0.383338972421646,-0.4157663734589208,-0.5689284047055028,-0.5518607023866371,0.09124416446883368,0.10009350662710094,-0.3771948017384591,-0.34251443160543543,0.8722759126481394,-0.08789409216845946,-0.29610485952387916,-0.054903961698525544,-0.08339193872856815,-0.08287522563164233,0.37933815161264156,0.37921833666502197,0.14486691039472757,-0.12338811526314192,-0.2679126325376374,-0.004492574929421509,-0.01570067335683053,-0.04054875860161402,-0.4412203148976765,-0.08848425980297145,0.21153742914957985,0.9989852863951886,-0.24267854665748348,-0.10872161565636189,-0.07501175682495494,-0.07480899884453511,-0.0904516106039189,-0.08837874252604012,-0.12887214523144347,-0.33751492453212284,-0.15430299623211455,-0.15351683972411637,-0.36292451554666666,-0.2964608373856967,-0.18163860634841525,-0.1613348790387947,-0.37713966811629307,-0.15702540891372052,-0.12018090955801547,0.28567788929537596,-0.06321580584017308,-0.3800832492464252,-0.2702303129055221,-0.3854320875446485,-0.11278000997119782,-0.2523702064925269,-0.295405945399044,-0.26231223422181393,-0.2419180934973381
156,D,38475600000.0,35606237184.0,-0.1384823772026568,-1.564695165683681,0.16687420472852618,-1.2102063874489086,-0.1544327673030888,-1.2190438922390219,0.22330145784401403,-0.010787985912539363,0.6080442604938063,-0.5896213069410479,-0.11519815442042944,-0.11519815442042944,-0.02000118393801541,-0.07388157975056717,-0.07388157975056717,-0.36288092469239425,-0.36930750083027086,-0.18866827674901035,-0.18780091246277614,-0.39732214990718406,-0.37162471095516886,-0.8167278296328082,-0.35806925541583673,-0.39243522192360075,0.2680917933811738,1.6998834080207597,-0.15929398653743596,-0.5235133363328204,0.036130466415688935,0.03399224976755048,0.04594096509344302,-0.042713452935270936,0.09124416446883368,0.10009350662710094,-0.36724072756615705,-0.38841317839423467,-1.64548435258977,-0.24491228557002287,-0.4569184160881405,-0.054903961698525544,-0.13398203843111656,-0.08984289654212088,0.37933815161264156,0.37921833666502197,0.14486691039472757,0.04940723898470119,-0.04225673695722894,-0.14998374150799956,-0.23477870647612928,-0.14460329886829762,-0.8694556794180343,-0.2407416052043971,-0.8893583756517658,0.9989852863951886,-0.05269501638242045,-0.3669001435722846,-0.3982232059652996,-0.34245482075291794,-0.3747161829980376,-0.37157861004185133,1.2190141327535147,0.6246149146071174,-0.11915404564851198,-0.12709975406277416,0.09653186570786798,-0.09456307072236032,-0.10093525074438876,0.013196195157946749,0.3461257714608249,-0.15562669877309446,-0.04726318809016084,-0.37050202752276473,-0.11528517245237971,-0.1451732242462981,0.15070605849498864,0.09702198336070507,0.03243593064620361,-1.1327905344913802,-1.284758526195608,-0.6592965547897028,-0.8347367302431233
